Test Date:	Model	FWVer	SerialNumber	ImageFileName	YCenter	XCenter	Estimated_Magn	Actual_Meas_Magn	ZoomEncPos	ZoomPos	Rho	
24/07/2019 8:51:00 AM		4.00.400935	005695288	11990.jpeg	782	1048	5.220921	5.255914	11990	5.344	System.Windows.Forms.TextBox, Text: 0.987055	
24/07/2019 8:51:21 AM		4.00.400935	005695288	11995.jpeg	781	1050	5.250755	5.278670	11995	5.364	System.Windows.Forms.TextBox, Text: 0.981821	
24/07/2019 8:51:42 AM		4.00.400935	005695288	12000.jpeg	781	1048	5.280931	5.296056	12000	5.385	System.Windows.Forms.TextBox, Text: 0.981898	
24/07/2019 8:52:04 AM		4.00.400935	005695288	12005.jpeg	782	1050	5.280931	5.317433	12005	5.405	System.Windows.Forms.TextBox, Text: 0.981620	
24/07/2019 8:52:25 AM		4.00.400935	005695288	12010.jpeg	782	1050	5.311457	5.335330	12010	5.426	System.Windows.Forms.TextBox, Text: 0.984547	
24/07/2019 8:58:53 AM		4.00.400935	005695288	12015.jpeg	782	1050	5.311457	5.131833	12015	5.447	System.Windows.Forms.TextBox, Text: 0.132815	
24/07/2019 8:59:14 AM		4.00.400935	005695288	12020.jpeg	781	1050	5.342338	5.375444	12020	5.467	System.Windows.Forms.TextBox, Text: 0.986757	
24/07/2019 8:59:36 AM		4.00.400935	005695288	12025.jpeg	782	1050	5.373580	5.397947	12025	5.488	System.Windows.Forms.TextBox, Text: 0.979933	
24/07/2019 8:59:57 AM		4.00.400935	005695288	12030.jpeg	782	1050	5.373580	5.416338	12030	5.509	System.Windows.Forms.TextBox, Text: 0.981093	
24/07/2019 9:00:18 AM		4.00.400935	005695288	12035.jpeg	784	1050	5.405189	5.438854	12035	5.53	System.Windows.Forms.TextBox, Text: 0.981470	
24/07/2019 9:00:39 AM		4.00.400935	005695288	12040.jpeg	783	1050	5.437172	5.458445	12040	5.551	System.Windows.Forms.TextBox, Text: 0.983890	
24/07/2019 9:01:01 AM		4.00.400935	005695288	12045.jpeg	783	1050	5.437172	5.481494	12045	5.573	System.Windows.Forms.TextBox, Text: 0.986511	
24/07/2019 9:01:22 AM		4.00.400935	005695288	12050.jpeg	783	1050	5.469536	5.500718	12050	5.594	System.Windows.Forms.TextBox, Text: 0.983969	
24/07/2019 9:01:43 AM		4.00.400935	005695288	12055.jpeg	784	1050	5.502288	5.524095	12055	5.615	System.Windows.Forms.TextBox, Text: 0.988414	
24/07/2019 9:02:04 AM		4.00.400935	005695288	12060.jpeg	784	1050	5.502288	5.544643	12060	5.637	System.Windows.Forms.TextBox, Text: 0.980137	
24/07/2019 9:02:25 AM		4.00.400935	005695288	12065.jpeg	784	1050	5.535434	5.567785	12065	5.658	System.Windows.Forms.TextBox, Text: 0.988191	
24/07/2019 9:02:47 AM		4.00.400935	005695288	12070.jpeg	784	1050	5.568982	5.585850	12070	5.68	System.Windows.Forms.TextBox, Text: 0.982629	
24/07/2019 9:03:08 AM		4.00.400935	005695288	12075.jpeg	784	1050	5.568982	5.608871	12075	5.701	System.Windows.Forms.TextBox, Text: 0.984085	
24/07/2019 9:03:29 AM		4.00.400935	005695288	12080.jpeg	784	1050	5.602940	5.627598	12080	5.723	System.Windows.Forms.TextBox, Text: 0.984693	
24/07/2019 9:03:50 AM		4.00.400935	005695288	12085.jpeg	785	1050	5.602940	5.650037	12085	5.745	System.Windows.Forms.TextBox, Text: 0.986674	
24/07/2019 9:04:11 AM		4.00.400935	005695288	12090.jpeg	784	1051	5.637313	5.669676	12090	5.767	System.Windows.Forms.TextBox, Text: 0.985524	
24/07/2019 9:04:33 AM		4.00.400935	005695288	12095.jpeg	786	1051	5.672112	5.691967	12095	5.789	System.Windows.Forms.TextBox, Text: 0.987482	
24/07/2019 9:04:54 AM		4.00.400935	005695288	12100.jpeg	785	1051	5.672112	5.712219	12100	5.811	System.Windows.Forms.TextBox, Text: 0.982282	
24/07/2019 9:05:15 AM		4.00.400935	005695288	12105.jpeg	786	1051	5.707342	5.736047	12105	5.833	System.Windows.Forms.TextBox, Text: 0.981546	
24/07/2019 9:05:36 AM		4.00.400935	005695288	12110.jpeg	786	1051	5.707342	5.756119	12110	5.855	System.Windows.Forms.TextBox, Text: 0.983882	
24/07/2019 9:05:57 AM		4.00.400935	005695288	12115.jpeg	787	1051	5.743013	5.779611	12115	5.878	System.Windows.Forms.TextBox, Text: 0.984490	
24/07/2019 9:06:19 AM		4.00.400935	005695288	12120.jpeg	786	1051	5.779132	5.802007	12120	5.9	System.Windows.Forms.TextBox, Text: 0.985465	
24/07/2019 9:06:40 AM		4.00.400935	005695288	12125.jpeg	786	1051	5.779132	5.826444	12125	5.923	System.Windows.Forms.TextBox, Text: 0.986124	
24/07/2019 9:07:01 AM		4.00.400935	005695288	12130.jpeg	786	1051	5.815709	5.846744	12130	5.945	System.Windows.Forms.TextBox, Text: 0.987793	
24/07/2019 9:07:22 AM		4.00.400935	005695288	12135.jpeg	788	1051	5.852752	5.871397	12135	5.968	System.Windows.Forms.TextBox, Text: 0.989756	
24/07/2019 9:07:43 AM		4.00.400935	005695288	12140.jpeg	788	1051	5.852752	5.891121	12140	5.991	System.Windows.Forms.TextBox, Text: 0.981122	
24/07/2019 9:08:05 AM		4.00.400935	005695288	12145.jpeg	788	1051	5.890270	5.915316	12145	6.014	System.Windows.Forms.TextBox, Text: 0.982388	
24/07/2019 9:08:26 AM		4.00.400935	005695288	12150.jpeg	788	1051	5.890270	5.935042	12150	6.037	System.Windows.Forms.TextBox, Text: 0.983762	
24/07/2019 9:08:47 AM		4.00.400935	005695288	12155.jpeg	788	1051	5.928271	5.959830	12155	6.06	System.Windows.Forms.TextBox, Text: 0.989352	
24/07/2019 9:09:08 AM		4.00.400935	005695288	12160.jpeg	788	1051	5.928271	5.981550	12160	6.083	System.Windows.Forms.TextBox, Text: 0.983278	
24/07/2019 9:09:29 AM		4.00.400935	005695288	12165.jpeg	789	1051	5.966767	6.007027	12165	6.106	System.Windows.Forms.TextBox, Text: 0.985616	
24/07/2019 9:09:51 AM		4.00.400935	005695288	12170.jpeg	788	1051	6.005765	6.028807	12170	6.129	System.Windows.Forms.TextBox, Text: 0.987779	
24/07/2019 9:10:12 AM		4.00.400935	005695288	12175.jpeg	788	1051	6.005765	6.053337	12175	6.153	System.Windows.Forms.TextBox, Text: 0.987549	
24/07/2019 9:10:33 AM		4.00.400935	005695288	12180.jpeg	788	1051	6.045277	6.074195	12180	6.176	System.Windows.Forms.TextBox, Text: 0.981791	
24/07/2019 9:10:54 AM		4.00.400935	005695288	12185.jpeg	790	1051	6.045277	6.100172	12185	6.2	System.Windows.Forms.TextBox, Text: 0.983051	
24/07/2019 9:11:15 AM		4.00.400935	005695288	12190.jpeg	790	1051	6.085312	6.123107	12190	6.223	System.Windows.Forms.TextBox, Text: 0.982678	
24/07/2019 9:11:37 AM		4.00.400935	005695288	12195.jpeg	788	1052	6.125880	6.149799	12195	6.247	System.Windows.Forms.TextBox, Text: 0.983648	
24/07/2019 9:11:58 AM		4.00.400935	005695288	12200.jpeg	790	1051	6.125880	6.171493	12200	6.271	System.Windows.Forms.TextBox, Text: 0.985154	
24/07/2019 9:12:19 AM		4.00.400935	005695288	12205.jpeg	791	1052	6.166994	6.196070	12205	6.295	System.Windows.Forms.TextBox, Text: 0.984751	
24/07/2019 9:12:40 AM		4.00.400935	005695288	12210.jpeg	790	1052	6.166994	6.218413	12210	6.319	System.Windows.Forms.TextBox, Text: 0.988062	
24/07/2019 9:13:01 AM		4.00.400935	005695288	12215.jpeg	790	1052	6.208663	6.243764	12215	6.343	System.Windows.Forms.TextBox, Text: 0.981484	
24/07/2019 9:13:23 AM		4.00.400935	005695288	12220.jpeg	790	1052	6.208663	6.264051	12220	6.367	System.Windows.Forms.TextBox, Text: 0.983339	
24/07/2019 9:13:44 AM		4.00.400935	005695288	12225.jpeg	792	1052	6.250898	6.290336	12225	6.391	System.Windows.Forms.TextBox, Text: 0.983150	
24/07/2019 9:14:05 AM		4.00.400935	005695288	12230.jpeg	791	1052	6.250898	6.311922	12230	6.416	System.Windows.Forms.TextBox, Text: 0.985348	
24/07/2019 9:14:26 AM		4.00.400935	005695288	12235.jpeg	792	1052	6.293713	6.338213	12235	6.44	System.Windows.Forms.TextBox, Text: 0.988021	
24/07/2019 9:14:47 AM		4.00.400935	005695288	12240.jpeg	792	1052	6.337118	6.361767	12240	6.465	System.Windows.Forms.TextBox, Text: 0.987103	
24/07/2019 9:15:09 AM		4.00.400935	005695288	12245.jpeg	792	1052	6.337118	6.387121	12245	6.49	System.Windows.Forms.TextBox, Text: 0.988307	
24/07/2019 9:15:30 AM		4.00.400935	005695288	12250.jpeg	792	1052	6.381125	6.411403	12250	6.514	System.Windows.Forms.TextBox, Text: 0.981650	
24/07/2019 9:15:51 AM		4.00.400935	005695288	12255.jpeg	792	1052	6.381125	6.439131	12255	6.539	System.Windows.Forms.TextBox, Text: 0.981791	
24/07/2019 9:16:12 AM		4.00.400935	005695288	12260.jpeg	793	1052	6.425748	6.462161	12260	6.564	System.Windows.Forms.TextBox, Text: 0.983289	
24/07/2019 9:16:33 AM		4.00.400935	005695288	12265.jpeg	792	1052	6.425748	6.489317	12265	6.589	System.Windows.Forms.TextBox, Text: 0.984933	
24/07/2019 9:16:55 AM		4.00.400935	005695288	12270.jpeg	794	1052	6.471001	6.512206	12270	6.614	System.Windows.Forms.TextBox, Text: 0.987958	
24/07/2019 9:17:16 AM		4.00.400935	005695288	12275.jpeg	794	1053	6.471001	6.538422	12275	6.64	System.Windows.Forms.TextBox, Text: 0.985075	
24/07/2019 9:17:37 AM		4.00.400935	005695288	12280.jpeg	794	1053	6.516894	6.561189	12280	6.665	System.Windows.Forms.TextBox, Text: 0.987054	
24/07/2019 9:17:58 AM		4.00.400935	005695288	12285.jpeg	794	1053	6.563443	6.587861	12285	6.69	System.Windows.Forms.TextBox, Text: 0.981636	
24/07/2019 9:18:20 AM		4.00.400935	005695288	12290.jpeg	795	1053	6.563443	6.610068	12290	6.716	System.Windows.Forms.TextBox, Text: 0.983189	
24/07/2019 9:18:41 AM		4.00.400935	005695288	12295.jpeg	796	1053	6.610662	6.637555	12295	6.741	System.Windows.Forms.TextBox, Text: 0.982333	
24/07/2019 9:19:02 AM		4.00.400935	005695288	12300.jpeg	794	1053	6.610662	6.661683	12300	6.767	System.Windows.Forms.TextBox, Text: 0.981784	
24/07/2019 9:19:23 AM		4.00.400935	005695288	12305.jpeg	796	1053	6.658566	6.689422	12305	6.793	System.Windows.Forms.TextBox, Text: 0.982162	
24/07/2019 9:19:44 AM		4.00.400935	005695288	12310.jpeg	796	1053	6.658566	6.713522	12310	6.819	System.Windows.Forms.TextBox, Text: 0.984690	
24/07/2019 9:20:06 AM		4.00.400935	005695288	12315.jpeg	796	1053	6.707168	6.741197	12315	6.845	System.Windows.Forms.TextBox, Text: 0.985292	
24/07/2019 9:20:27 AM		4.00.400935	005695288	12320.jpeg	796	1053	6.707168	6.766078	12320	6.871	System.Windows.Forms.TextBox, Text: 0.988010	
24/07/2019 9:20:48 AM		4.00.400935	005695288	12325.jpeg	796	1053	6.756486	6.795496	12325	6.897	System.Windows.Forms.TextBox, Text: 0.987399	
24/07/2019 9:21:09 AM		4.00.400935	005695288	12330.jpeg	796	1054	6.756486	6.818416	12330	6.924	System.Windows.Forms.TextBox, Text: 0.983194	
24/07/2019 9:21:30 AM		4.00.400935	005695288	12335.jpeg	796	1054	6.806534	6.848191	12335	6.95	System.Windows.Forms.TextBox, Text: 0.986594	
24/07/2019 9:21:52 AM		4.00.400935	005695288	12340.jpeg	798	1054	6.806534	6.871131	12340	6.977	System.Windows.Forms.TextBox, Text: 0.986099	
24/07/2019 9:22:13 AM		4.00.400935	005695288	12345.jpeg	797	1053	6.857328	6.899932	12345	7.003	System.Windows.Forms.TextBox, Text: 0.989093	
24/07/2019 9:22:34 AM		4.00.400935	005695288	12350.jpeg	797	1054	6.857328	6.923325	12350	7.03	System.Windows.Forms.TextBox, Text: 0.980776	
24/07/2019 9:22:55 AM		4.00.400935	005695288	12355.jpeg	798	1054	6.908887	6.951187	12355	7.057	System.Windows.Forms.TextBox, Text: 0.981353	
24/07/2019 9:23:17 AM		4.00.400935	005695288	12360.jpeg	799	1053	6.908887	6.973718	12360	7.084	System.Windows.Forms.TextBox, Text: 0.986944	
24/07/2019 9:23:38 AM		4.00.400935	005695288	12365.jpeg	799	1053	6.961227	7.003660	12365	7.111	System.Windows.Forms.TextBox, Text: 0.983074	
24/07/2019 9:23:59 AM		4.00.400935	005695288	12370.jpeg	798	1053	6.961227	7.028367	12370	7.138	System.Windows.Forms.TextBox, Text: 0.984327	
24/07/2019 9:24:20 AM		4.00.400935	005695288	12375.jpeg	800	1053	7.014367	7.057266	12375	7.165	System.Windows.Forms.TextBox, Text: 0.985293	
24/07/2019 9:24:42 AM		4.00.400935	005695288	12380.jpeg	800	1053	7.014367	7.083592	12380	7.192	System.Windows.Forms.TextBox, Text: 0.988067	
24/07/2019 9:25:03 AM		4.00.400935	005695288	12385.jpeg	800	1052	7.068324	7.114122	12385	7.22	System.Windows.Forms.TextBox, Text: 0.980618	
24/07/2019 9:25:24 AM		4.00.400935	005695288	12390.jpeg	800	1051	7.068324	7.139967	12390	7.247	System.Windows.Forms.TextBox, Text: 0.983993	
24/07/2019 9:25:46 AM		4.00.400935	005695288	12395.jpeg	800	1053	7.123116	7.170457	12395	7.275	System.Windows.Forms.TextBox, Text: 0.986954	
24/07/2019 9:26:07 AM		4.00.400935	005695288	12400.jpeg	800	1055	7.123116	7.194266	12400	7.303	System.Windows.Forms.TextBox, Text: 0.983839	
24/07/2019 9:26:28 AM		4.00.400935	005695288	12405.jpeg	802	1054	7.178766	7.224813	12405	7.331	System.Windows.Forms.TextBox, Text: 0.988626	
24/07/2019 9:26:50 AM		4.00.400935	005695288	12410.jpeg	801	1055	7.178766	7.249323	12410	7.359	System.Windows.Forms.TextBox, Text: 0.983584	
24/07/2019 9:27:11 AM		4.00.400935	005695288	12415.jpeg	802	1055	7.235292	7.278446	12415	7.387	System.Windows.Forms.TextBox, Text: 0.983413	
24/07/2019 9:27:32 AM		4.00.400935	005695288	12420.jpeg	802	1054	7.235292	7.303058	12420	7.415	System.Windows.Forms.TextBox, Text: 0.981983	
24/07/2019 9:27:53 AM		4.00.400935	005695288	12425.jpeg	802	1055	7.292715	7.332885	12425	7.443	System.Windows.Forms.TextBox, Text: 0.982452	
24/07/2019 9:28:15 AM		4.00.400935	005695288	12430.jpeg	802	1055	7.292715	7.359163	12430	7.472	System.Windows.Forms.TextBox, Text: 0.984088	
24/07/2019 9:28:36 AM		4.00.400935	005695288	12435.jpeg	803	1055	7.351056	7.390295	12435	7.5	System.Windows.Forms.TextBox, Text: 0.986198	
24/07/2019 9:28:57 AM		4.00.400935	005695288	12440.jpeg	803	1055	7.351056	7.417029	12440	7.529	System.Windows.Forms.TextBox, Text: 0.980524	
24/07/2019 9:29:19 AM		4.00.400935	005695288	12445.jpeg	804	1055	7.410339	7.447230	12445	7.557	System.Windows.Forms.TextBox, Text: 0.983325	
24/07/2019 9:29:40 AM		4.00.400935	005695288	12450.jpeg	804	1055	7.410339	7.475314	12450	7.586	System.Windows.Forms.TextBox, Text: 0.988165	
24/07/2019 9:30:01 AM		4.00.400935	005695288	12455.jpeg	804	1055	7.470586	7.506264	12455	7.615	System.Windows.Forms.TextBox, Text: 0.981957	
24/07/2019 9:30:23 AM		4.00.400935	005695288	12460.jpeg	804	1056	7.470586	7.534001	12460	7.644	System.Windows.Forms.TextBox, Text: 0.982063	
24/07/2019 9:30:44 AM		4.00.400935	005695288	12465.jpeg	804	1055	7.531820	7.565375	12465	7.673	System.Windows.Forms.TextBox, Text: 0.984481	
24/07/2019 9:31:05 AM		4.00.400935	005695288	12470.jpeg	805	1056	7.531820	7.589984	12470	7.703	System.Windows.Forms.TextBox, Text: 0.986551	
24/07/2019 9:31:27 AM		4.00.400935	005695288	12475.jpeg	806	1055	7.531820	7.621762	12475	7.732	System.Windows.Forms.TextBox, Text: 0.986721	
24/07/2019 9:31:48 AM		4.00.400935	005695288	12480.jpeg	806	1056	7.594067	7.648263	12480	7.762	System.Windows.Forms.TextBox, Text: 0.979449	
24/07/2019 9:32:09 AM		4.00.400935	005695288	12485.jpeg	805	1055	7.594067	7.679250	12485	7.791	System.Windows.Forms.TextBox, Text: 0.979253	
24/07/2019 9:32:30 AM		4.00.400935	005695288	12490.jpeg	806	1055	7.657351	7.705968	12490	7.821	System.Windows.Forms.TextBox, Text: 0.978488	
24/07/2019 9:32:52 AM		4.00.400935	005695288	12495.jpeg	806	1055	7.657351	7.738277	12495	7.851	System.Windows.Forms.TextBox, Text: 0.983694	
24/07/2019 9:33:13 AM		4.00.400935	005695288	12500.jpeg	806	1056	7.721698	7.766437	12500	7.881	System.Windows.Forms.TextBox, Text: 0.984396	
24/07/2019 9:33:34 AM		4.00.400935	005695288	12505.jpeg	808	1056	7.721698	7.799561	12505	7.911	System.Windows.Forms.TextBox, Text: 0.986790	
24/07/2019 9:33:56 AM		4.00.400935	005695288	12510.jpeg	808	1056	7.787136	7.827657	12510	7.941	System.Windows.Forms.TextBox, Text: 0.980556	
24/07/2019 9:34:17 AM		4.00.400935	005695288	12515.jpeg	808	1055	7.787136	7.860252	12515	7.971	System.Windows.Forms.TextBox, Text: 0.985556	
24/07/2019 9:34:38 AM		4.00.400935	005695288	12520.jpeg	808	1056	7.853692	7.889075	12520	8.002	System.Windows.Forms.TextBox, Text: 0.980351	
24/07/2019 9:35:00 AM		4.00.400935	005695288	12525.jpeg	808	1056	7.853692	7.921671	12525	8.032	System.Windows.Forms.TextBox, Text: 0.982504	
24/07/2019 9:35:21 AM		4.00.400935	005695288	12530.jpeg	809	1056	7.853692	7.949949	12530	8.063	System.Windows.Forms.TextBox, Text: 0.986104	
24/07/2019 9:35:42 AM		4.00.400935	005695288	12535.jpeg	809	1056	7.921397	7.983565	12535	8.094	System.Windows.Forms.TextBox, Text: 0.979153	
24/07/2019 9:36:03 AM		4.00.400935	005695288	12540.jpeg	808	1057	7.921397	8.009920	12540	8.125	System.Windows.Forms.TextBox, Text: 0.980042	
24/07/2019 9:36:25 AM		4.00.400935	005695288	12545.jpeg	810	1057	7.990279	8.042863	12545	8.156	System.Windows.Forms.TextBox, Text: 0.981724	
24/07/2019 9:36:46 AM		4.00.400935	005695288	12550.jpeg	810	1057	7.990279	8.069102	12550	8.187	System.Windows.Forms.TextBox, Text: 0.981085	
24/07/2019 9:37:07 AM		4.00.400935	005695288	12555.jpeg	810	1057	8.060369	8.103190	12555	8.218	System.Windows.Forms.TextBox, Text: 0.982818	
24/07/2019 9:37:29 AM		4.00.400935	005695288	12560.jpeg	810	1057	8.060369	8.130286	12560	8.249	System.Windows.Forms.TextBox, Text: 0.983434	
24/07/2019 9:37:50 AM		4.00.400935	005695288	12565.jpeg	812	1057	8.060369	8.164221	12565	8.281	System.Windows.Forms.TextBox, Text: 0.984614	
24/07/2019 9:38:11 AM		4.00.400935	005695288	12570.jpeg	812	1057	8.131700	8.195172	12570	8.312	System.Windows.Forms.TextBox, Text: 0.986240	
24/07/2019 9:38:33 AM		4.00.400935	005695288	12575.jpeg	812	1057	8.131700	8.226938	12575	8.344	System.Windows.Forms.TextBox, Text: 0.979022	
24/07/2019 9:38:54 AM		4.00.400935	005695288	12580.jpeg	812	1059	8.204304	8.257512	12580	8.376	System.Windows.Forms.TextBox, Text: 0.982062	
24/07/2019 9:39:15 AM		4.00.400935	005695288	12585.jpeg	812	1059	8.204304	8.291001	12585	8.408	System.Windows.Forms.TextBox, Text: 0.985116	
24/07/2019 9:39:37 AM		4.00.400935	005695288	12590.jpeg	814	1060	8.278216	8.322241	12590	8.44	System.Windows.Forms.TextBox, Text: 0.982895	
24/07/2019 9:39:58 AM		4.00.400935	005695288	12595.jpeg	813	1059	8.278216	8.357957	12595	8.472	System.Windows.Forms.TextBox, Text: 0.985955	
24/07/2019 9:40:19 AM		4.00.400935	005695288	12600.jpeg	814	1059	8.278216	8.385556	12600	8.505	System.Windows.Forms.TextBox, Text: 0.985695	
24/07/2019 9:40:41 AM		4.00.400935	005695288	12605.jpeg	814	1059	8.353473	8.422089	12605	8.537	System.Windows.Forms.TextBox, Text: 0.982867	
24/07/2019 9:41:02 AM		4.00.400935	005695288	12610.jpeg	814	1059	8.353473	8.449303	12610	8.57	System.Windows.Forms.TextBox, Text: 0.982602	
24/07/2019 9:41:23 AM		4.00.400935	005695288	12615.jpeg	816	1059	8.430110	8.485214	12615	8.602	System.Windows.Forms.TextBox, Text: 0.983001	
24/07/2019 9:41:44 AM		4.00.400935	005695288	12620.jpeg	814	1059	8.430110	8.513118	12620	8.635	System.Windows.Forms.TextBox, Text: 0.983789	
24/07/2019 9:42:06 AM		4.00.400935	005695288	12625.jpeg	816	1060	8.508167	8.548806	12625	8.668	System.Windows.Forms.TextBox, Text: 0.984964	
24/07/2019 9:42:27 AM		4.00.400935	005695288	12630.jpeg	815	1060	8.508167	8.577433	12630	8.701	System.Windows.Forms.TextBox, Text: 0.986123	
24/07/2019 9:42:48 AM		4.00.400935	005695288	12635.jpeg	814	1060	8.508167	8.613144	12635	8.734	System.Windows.Forms.TextBox, Text: 0.986529	
24/07/2019 9:43:10 AM		4.00.400935	005695288	12640.jpeg	813	1060	8.587683	8.644818	12640	8.768	System.Windows.Forms.TextBox, Text: 0.980277	
24/07/2019 9:43:31 AM		4.00.400935	005695288	12645.jpeg	812	1060	8.587683	8.679694	12645	8.801	System.Windows.Forms.TextBox, Text: 0.982570	
24/07/2019 9:43:52 AM		4.00.400935	005695288	12650.jpeg	810	1060	8.668699	8.711492	12650	8.835	System.Windows.Forms.TextBox, Text: 0.985246	
24/07/2019 9:44:14 AM		4.00.400935	005695288	12655.jpeg	809	1060	8.668699	8.749575	12655	8.868	System.Windows.Forms.TextBox, Text: 0.981876	
24/07/2019 9:44:35 AM		4.00.400935	005695288	12660.jpeg	808	1061	8.668699	8.778243	12660	8.902	System.Windows.Forms.TextBox, Text: 0.985213	
24/07/2019 9:44:56 AM		4.00.400935	005695288	12665.jpeg	806	1061	8.751258	8.817414	12665	8.936	System.Windows.Forms.TextBox, Text: 0.980425	
24/07/2019 9:45:18 AM		4.00.400935	005695288	12670.jpeg	805	1061	8.751258	8.844904	12670	8.97	System.Windows.Forms.TextBox, Text: 0.983422	
24/07/2019 9:45:39 AM		4.00.400935	005695288	12675.jpeg	804	1061	8.835404	8.882413	12675	9.005	System.Windows.Forms.TextBox, Text: 0.977521	
24/07/2019 9:46:00 AM		4.00.400935	005695288	12680.jpeg	803	1061	8.835404	8.912652	12680	9.039	System.Windows.Forms.TextBox, Text: 0.981108	
24/07/2019 9:46:21 AM		4.00.400935	005695288	12685.jpeg	802	1061	8.835404	8.948403	12685	9.073	System.Windows.Forms.TextBox, Text: 0.982182	
24/07/2019 9:46:43 AM		4.00.400935	005695288	12690.jpeg	800	1061	8.921185	8.979115	12690	9.108	System.Windows.Forms.TextBox, Text: 0.983045	
24/07/2019 9:47:04 AM		4.00.400935	005695288	12695.jpeg	799	1060	8.921185	9.016042	12695	9.143	System.Windows.Forms.TextBox, Text: 0.983534	
24/07/2019 9:47:25 AM		4.00.400935	005695288	12700.jpeg	798	1060	8.921185	9.045492	12700	9.178	System.Windows.Forms.TextBox, Text: 0.984175	
24/07/2019 9:47:47 AM		4.00.400935	005695288	12705.jpeg	796	1060	9.008647	9.084890	12705	9.213	System.Windows.Forms.TextBox, Text: 0.984045	
24/07/2019 9:48:08 AM		4.00.400935	005695288	12710.jpeg	795	1060	9.008647	9.116642	12710	9.248	System.Windows.Forms.TextBox, Text: 0.977794	
24/07/2019 9:48:29 AM		4.00.400935	005695288	12715.jpeg	794	1060	9.097841	9.153997	12715	9.283	System.Windows.Forms.TextBox, Text: 0.981373	
24/07/2019 9:48:51 AM		4.00.400935	005695288	12720.jpeg	793	1060	9.097841	9.186471	12720	9.319	System.Windows.Forms.TextBox, Text: 0.984275	
24/07/2019 9:49:12 AM		4.00.400935	005695288	12725.jpeg	792	1060	9.097841	9.227791	12725	9.354	System.Windows.Forms.TextBox, Text: 0.977051	
24/07/2019 9:49:33 AM		4.00.400935	005695288	12730.jpeg	790	1060	9.188821	9.258449	12730	9.39	System.Windows.Forms.TextBox, Text: 0.984407	
24/07/2019 9:49:55 AM		4.00.400935	005695288	12735.jpeg	789	1060	9.188821	9.299106	12735	9.426	System.Windows.Forms.TextBox, Text: 0.979129	
24/07/2019 9:50:16 AM		4.00.400935	005695288	12740.jpeg	788	1058	9.281637	9.329285	12740	9.462	System.Windows.Forms.TextBox, Text: 0.983498	
24/07/2019 9:50:37 AM		4.00.400935	005695288	12745.jpeg	786	1058	9.281637	9.367451	12745	9.498	System.Windows.Forms.TextBox, Text: 0.983121	
24/07/2019 9:50:58 AM		4.00.400935	005695288	12750.jpeg	785	1060	9.281637	9.398028	12750	9.534	System.Windows.Forms.TextBox, Text: 0.985034	
24/07/2019 9:51:20 AM		4.00.400935	005695288	12755.jpeg	784	1062	9.376348	9.436614	12755	9.57	System.Windows.Forms.TextBox, Text: 0.979956	
24/07/2019 9:51:41 AM		4.00.400935	005695288	12760.jpeg	783	1060	9.376348	9.467370	12760	9.607	System.Windows.Forms.TextBox, Text: 0.982630	
24/07/2019 9:52:02 AM		4.00.400935	005695288	12765.jpeg	782	1060	9.376348	9.508135	12765	9.643	System.Windows.Forms.TextBox, Text: 0.982070	
24/07/2019 9:52:24 AM		4.00.400935	005695288	12770.jpeg	780	1060	9.473012	9.540527	12770	9.68	System.Windows.Forms.TextBox, Text: 0.981987	
24/07/2019 9:52:45 AM		4.00.400935	005695288	12775.jpeg	779	1062	9.473012	9.580577	12775	9.717	System.Windows.Forms.TextBox, Text: 0.982329	
24/07/2019 9:53:06 AM		4.00.400935	005695288	12780.jpeg	778	1060	9.473012	9.614955	12780	9.754	System.Windows.Forms.TextBox, Text: 0.976841	
24/07/2019 9:53:28 AM		4.00.400935	005695288	12785.jpeg	775	1062	9.571688	9.655063	12785	9.792	System.Windows.Forms.TextBox, Text: 0.976368	
24/07/2019 9:53:49 AM		4.00.400935	005695288	12790.jpeg	774	1062	9.571688	9.689748	12790	9.829	System.Windows.Forms.TextBox, Text: 0.979088	
24/07/2019 9:54:10 AM		4.00.400935	005695288	12795.jpeg	773	1061	9.672442	9.732212	12795	9.866	System.Windows.Forms.TextBox, Text: 0.981965	
24/07/2019 9:54:32 AM		4.00.400935	005695288	12800.jpeg	772	1062	9.672442	9.763743	12800	9.904	System.Windows.Forms.TextBox, Text: 0.983415	
24/07/2019 9:54:53 AM		4.00.400935	005695288	12805.jpeg	770	1062	9.672442	9.804924	12805	9.942	System.Windows.Forms.TextBox, Text: 0.980068	
24/07/2019 9:55:14 AM		4.00.400935	005695288	12810.jpeg	769	1062	9.775341	9.838607	12810	9.98	System.Windows.Forms.TextBox, Text: 0.975910	
24/07/2019 9:55:36 AM		4.00.400935	005695288	12815.jpeg	768	1061	9.775341	9.879020	12815	10.018	System.Windows.Forms.TextBox, Text: 0.980013	
24/07/2019 9:55:57 AM		4.00.400935	005695288	12820.jpeg	768	1062	9.775341	9.910208	12820	10.056	System.Windows.Forms.TextBox, Text: 0.982552	
24/07/2019 9:56:18 AM		4.00.400935	005695288	12825.jpeg	768	1062	9.880452	9.952390	12825	10.094	System.Windows.Forms.TextBox, Text: 0.979955	
24/07/2019 9:56:40 AM		4.00.400935	005695288	12830.jpeg	768	1062	9.880452	9.985621	12830	10.133	System.Windows.Forms.TextBox, Text: 0.983001	
